0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:25:14 +0500] "GET / HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:04 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:04 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:04 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:04 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:06 +0500] "GET /velocity/getAllCustomForms HTTP/1.1" 200 35549
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:06 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:06 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=9 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:06 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:06 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:07 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:07 +0500] "GET /velocity/getAllUser HTTP/1.1" 200 102673
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:09 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:09 +0500] "GET /velocity/getNextApplicationCode?formId=572 HTTP/1.1" 200 50
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:09 +0500] "GET /velocity/getApplicationsApprovedByUser?status=APPROVED&userId=9 HTTP/1.1" 200 2526237
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:29 +0500] "GET /velocity/formbuilder HTTP/1.1" 200 815
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:29 +0500] "GET /velocity/runtime.d37f5b9de4585a4d.js HTTP/1.1" 200 3702
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:29 +0500] "GET /velocity/styles.ef650aba70bcd7de.css HTTP/1.1" 200 379884
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:30 +0500] "GET /velocity/polyfills.a1e4733db5f0b07c.js HTTP/1.1" 200 33894
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:30 +0500] "GET /velocity/scripts.393da9fe47f045aa.js HTTP/1.1" 200 975120
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:30 +0500] "GET /velocity/main.84cb5b83fdbd1c69.js HTTP/1.1" 200 5678380
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:30 +0500] "GET /velocity/assets/i18n/en.json HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:30 +0500] "GET /velocity/getAllCustomForms HTTP/1.1" 200 35549
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:30 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:30 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:30 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=9 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:31 +0500] "GET /velocity/getAllDepartments HTTP/1.1" 200 17533
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:31 +0500] "GET /velocity/getAllUser HTTP/1.1" 200 102673
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:31 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:39 +0500] "GET /velocity/users HTTP/1.1" 200 815
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:39 +0500] "GET /velocity/runtime.d37f5b9de4585a4d.js HTTP/1.1" 200 3702
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:39 +0500] "GET /velocity/styles.ef650aba70bcd7de.css HTTP/1.1" 200 379884
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:40 +0500] "GET /velocity/polyfills.a1e4733db5f0b07c.js HTTP/1.1" 200 33894
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:40 +0500] "GET /velocity/scripts.393da9fe47f045aa.js HTTP/1.1" 200 975120
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:40 +0500] "GET /velocity/main.84cb5b83fdbd1c69.js HTTP/1.1" 200 5678380
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:40 +0500] "GET /velocity/assets/i18n/en.json HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:40 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:40 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:40 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=9 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:40 +0500] "GET /velocity/getActiveRole HTTP/1.1" 200 3997
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:40 +0500] "GET /velocity/getActivePasswordPolicy HTTP/1.1" 200 404
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:41 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:41 +0500] "GET /velocity/getAllCustomer HTTP/1.1" 200 651664
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:26:41 +0500] "GET /velocity/getAllUser HTTP/1.1" 200 102673
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:29 +0500] "GET /velocity/department HTTP/1.1" 200 815
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:29 +0500] "GET /velocity/runtime.d37f5b9de4585a4d.js HTTP/1.1" 200 3702
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:29 +0500] "GET /velocity/styles.ef650aba70bcd7de.css HTTP/1.1" 200 379884
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:30 +0500] "GET /velocity/polyfills.a1e4733db5f0b07c.js HTTP/1.1" 200 33894
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:30 +0500] "GET /velocity/scripts.393da9fe47f045aa.js HTTP/1.1" 200 975120
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:30 +0500] "GET /velocity/main.84cb5b83fdbd1c69.js HTTP/1.1" 200 5678380
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:30 +0500] "GET /velocity/assets/i18n/en.json HTTP/1.1" 200 3912
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:31 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:31 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:31 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=9 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:31 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:32 +0500] "GET /velocity/getAllUser HTTP/1.1" 200 102673
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:32 +0500] "GET /velocity/getAllDepartments HTTP/1.1" 200 17533
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/641.b1b3ebd484f60018.js HTTP/1.1" 200 171231
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/198.b27ee009b8d9c6d0.js HTTP/1.1" 200 17398
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/common.0e5e82267c130956.js HTTP/1.1" 200 16742
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/149.870c766a9ceddfb6.js HTTP/1.1" 200 818761
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/4.1ededa65bcd6a9a0.js HTTP/1.1" 200 377246
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/455.8b8e10bb01bcb813.js HTTP/1.1" 200 575542
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/72.5b807d21d53a3bc1.js HTTP/1.1" 200 63085
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/89.53a4a606adedd3a0.js HTTP/1.1" 200 196934
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/922.9a081a87f39bc1da.js HTTP/1.1" 200 59208
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/365.05168ef4b8075ffa.js HTTP/1.1" 200 19577
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:52 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:59 +0500] "POST /velocity/api/auth/login HTTP/1.1" 200 1135
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:59 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:59 +0500] "GET /velocity/assets/images/Qarshi_Walpaper_Final.jpg.jpeg HTTP/1.1" 200 4904358
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:59 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:59 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:59 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:59 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:27:59 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:00 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:07 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "POST /velocity/api/auth/login HTTP/1.1" 200 1115
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:11 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:12 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:12 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:15 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:15 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=9 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:16 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:16 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:16 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:16 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:16 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:16 +0500] "GET /velocity/getAllUser HTTP/1.1" 200 102673
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:17 +0500] "GET /velocity/getAllDepartments HTTP/1.1" 200 17533
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:22 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:28 +0500] "POST /velocity/api/auth/login HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:28 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:28 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:28 +0500] "GET /velocity/assets/images/Qarshi_Walpaper_Final.jpg.jpeg HTTP/1.1" 200 4904358
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:28 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:28 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:28 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:29 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:29 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:29 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:29 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:29 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:29 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:29 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:29 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:29 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:30 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:36 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:36 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=354 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:36 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:36 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:36 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:36 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:37 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:37 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:37 +0500] "GET /velocity/getAllUser HTTP/1.1" 200 102673
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:37 +0500] "GET /velocity/getAllDepartments HTTP/1.1" 200 17533
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:37 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:44 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:47 +0500] "POST /velocity/api/auth/login HTTP/1.1" 200 1123
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:47 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:47 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:47 +0500] "GET /velocity/assets/images/Qarshi_Walpaper_Final.jpg.jpeg HTTP/1.1" 200 4904358
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:47 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:47 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/allSubMenuRole?roleId=1&userId=0 HTTP/1.1" 200 13023
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:48 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:49 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:49 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:49 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:49 +0500] "GET /velocity/getAllMenu HTTP/1.1" 200 19658
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:28:55 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:29:01 +0500] "POST /velocity/api/auth/login HTTP/1.1" 401 90
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:29:09 +0500] "POST /velocity/api/auth/login HTTP/1.1" 200 1115
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:29:09 +0500] "GET /velocity/assets/images/qarshi-logo.png HTTP/1.1" 200 3957
0:0:0:0:0:0:0:1 - - [08/Apr/2026:10:29:09 +0500] "GET /velocity/assets/images/Qarshi_Walpaper_Final.jpg.jpeg HTTP/1.1" 200 4904358
